label,lr_pred,lr_proba
0,0,0.18917374359301045
0,0,0.007981443703763266
0,0,0.44704918901276525
0,0,0.023448126703626605
0,0,0.026477688327647936
0,0,0.07387179803703477
0,0,0.0038724958705426064
0,0,0.005064321859693812
0,0,0.018766388199996764
0,0,0.0035912494215957647
0,0,0.045536854882570456
0,0,0.024217741504628458
0,0,0.1922706153580781
0,0,0.004654805939162273
0,0,0.010847476587432712
0,0,0.016010401053038744
0,0,0.024000748985409052
0,0,0.0908618619279508
0,0,0.014989423270129207
0,0,0.02736194102676682
0,0,0.02896334701440781
0,0,0.04344759080719828
0,0,0.026785430080971274
0,0,0.02706239843367756
0,0,0.1187586898074191
0,0,0.13415715111337076
0,0,0.00882163634925243
0,0,0.010376588502589634
0,0,0.12432692020015457
0,0,0.148078026039621
0,0,0.004676066552846599
0,0,0.2538872733001079
0,0,0.1106636126123882
0,0,0.020236694015555334
0,0,0.06836897699498426
0,0,0.20346021744653506
0,0,0.1904125066105028
0,0,0.19012862272783995
0,0,0.07364675581300566
0,0,0.005314116078722217
0,0,0.0435608834856227
0,0,0.020062887773009606
0,0,0.004421788573492533
0,0,0.15902372959512057
0,0,0.09576090221799281
0,0,0.019238364318346097
0,0,0.11178970165443078
0,0,0.009018871901720894
0,0,0.005128038147814186
0,0,0.013917888755085112
0,0,0.1718980121240817
0,0,0.4036924019139306
0,0,0.018809805367027116
0,0,0.06694286022596659
0,0,0.003735467738192735
0,0,0.07079471000564963
0,0,0.017742987180799308
0,0,0.005160701135234514
0,0,0.4218483772897516
0,0,0.0488239993871434
0,0,0.05330331482762672
0,0,0.21690012529600233
0,0,0.008689474699637538
0,0,0.006272133960239694
0,0,0.003435050107184191
0,0,0.2552822891839944
0,0,0.09329823798984077
0,0,0.023911280243773203
0,0,0.015561848248709481
0,0,0.10983730536481238
0,0,0.06264735776587575
0,0,0.1956323354688207
0,0,0.02337944175536998
0,0,0.09504936790508382
0,0,0.05856389459185031
0,0,0.07640289550819708
0,0,0.09554516779606184
0,0,0.09418170965935034
0,0,0.03421926465257197
0,0,0.11812188311640112
0,0,0.1573466231044837
0,0,0.07780204712710143
0,0,0.024858856102727013
0,0,0.11059164189956663
0,0,0.04116297285867492
0,0,0.09657211770444724
0,0,0.1435144085828573
0,0,0.1186500526617344
0,0,0.05867008535583132
0,0,0.15403544967926175
0,0,0.24023364496446525
0,0,0.1521895043236137
0,0,0.03446027695685607
0,0,0.1921943547390047
0,0,0.14634926924159394
0,0,0.024620146125904276
0,0,0.09407235440453277
0,0,0.03078161715166256
0,0,0.020005720596494872
0,0,0.020594024680609904
0,0,0.016846985787886692
0,0,0.10253004934273274
0,0,0.27827915290856176
0,0,0.1357045197705886
0,1,0.527294598489332
0,0,0.3222408484445522
0,0,0.027775095615446208
0,0,0.18883039710832686
0,0,0.34215009522302864
0,1,0.9236875799051834
0,1,0.6795065894690127
0,0,0.3877492917993046
0,0,0.33988005582422576
0,0,0.2812948803499838
0,1,0.7698373849928776
0,1,0.6673768815648147
0,0,0.29687168743939174
0,1,0.679837580018447
0,0,0.4574125771317595
0,0,0.14632665510872486
0,1,0.6224538222876146
0,0,0.2844613504845748
0,0,0.04825895325959408
0,0,0.21203657135510787
0,0,0.33191491665516343
0,0,0.11466967854710201
0,0,0.1676183432708929
0,1,0.5588069099742278
0,0,0.36089897184563663
0,1,0.843436253234155
0,1,0.5579232064369252
0,0,0.10297494604044254
0,0,0.03679345177710547
0,0,0.03920458601703932
0,0,0.03009887479170596
0,0,0.02656297852657966
0,0,0.4416232980839929
0,1,0.539125133314109
0,0,0.3216231580811044
0,0,0.1209349878579347
0,0,0.1533742718875353
0,0,0.14131882828266437
0,0,0.054894266095752556
0,1,0.5643079262937283
0,1,0.7306129143761245
0,1,0.574459876689292
0,0,0.37074144967103523
0,0,0.2484652649621089
0,0,0.18900134445176028
0,0,0.35921228430574675
0,1,0.5601318958318291
0,1,0.5158462486459666
0,0,0.3039286458965512
0,0,0.2666442756966793
0,0,0.022774596386299306
0,0,0.052802576948554156
0,0,0.18357458147439099
0,0,0.08994403751140621
0,0,0.2873563992585994
0,0,0.21681722023895506
0,0,0.011764000164857458
0,0,0.009110058503506394
0,0,0.13057186319614542
0,0,0.047324308368448434
0,0,0.2783167380590108
0,0,0.036808690743754244
0,0,0.011243193689126912
0,0,0.09099698739247775
0,0,0.028100311656358956
0,0,0.031314693568418595
0,0,0.08350708417784368
0,0,0.31611545096749527
0,0,0.09650965211197779
0,0,0.07440572278562899
0,0,0.021366385820327394
0,0,0.009790361776396066
0,0,0.0493663734917084
0,0,0.28070866759423896
0,0,0.034576083912865874
0,0,0.03113422414728125
0,0,0.005836790448096202
0,0,0.025519223691318718
0,0,0.00990740573388071
0,0,0.09642427624874787
0,0,0.14608576990415503
0,0,0.017442285908085157
0,0,0.041762490991617045
0,0,0.004427185530286777
0,0,0.02312771690184018
0,0,0.01112076726960046
0,0,0.09724234274797965
0,0,0.3483029282123903
0,0,0.00843889073117625
0,0,0.046016768255453706
0,0,0.03177858708509385
0,0,0.058626619791068715
0,0,0.005437904400134729
0,0,0.008414946069227063
0,0,0.048977673054099634
0,0,0.0027754339380298915
0,0,0.009019150187217547
0,0,0.14094792700480588
0,0,0.0189381875669584
0,0,0.025000597252284363
0,0,0.03317745274048908
0,0,0.0859481600114662
0,0,0.007288261068238897
0,0,0.2544033516309563
0,0,0.006262242350214609
0,0,0.036039871803912195
0,0,0.21898754837075377
0,0,0.0839469950819416
0,0,0.01905250620693992
0,0,0.011616385148558556
0,0,0.026967044365433335
0,0,0.4240313912263052
0,0,0.0060470410024023825
0,0,0.004752221748065754
0,0,0.03839705640769615
0,0,0.03489692932386715
0,0,0.009978661770105701
0,0,0.04891441084470639
0,0,0.10111385540558099
0,0,0.12650981673693426
0,1,0.5367011547938169
0,0,0.01834617460458422
0,0,0.1156953540918223
0,0,0.004866936047199391
0,0,0.012250178353633574
0,0,0.039382693935291035
0,0,0.03353378011325542
0,0,0.001968066015602047
0,0,0.0871226385528231
0,0,0.05029412031365074
0,0,0.022608687963754065
0,0,0.07762015941822874
0,0,0.025081347375705835
0,0,0.010491254482637805
0,0,0.006693302791338413
0,0,0.05388690524062172
0,0,0.006185378788375263
0,0,0.016506891391716395
0,0,0.007588506668906923
0,0,0.022112655391838154
0,0,0.019424934511143015
0,0,0.022631950452304747
0,0,0.11322236314712056
0,0,0.0048803374252804465
0,0,0.148767057098362
0,0,0.0072412171299782715
0,0,0.0021710831292061123
0,0,0.24868823289154618
0,0,0.07742521275479697
0,0,0.026861559238033933
0,0,0.08519385011254081
0,0,0.0038749382919675973
0,0,0.009388589379612395
0,0,0.130450571749182
0,0,0.06363738263654482
0,0,0.018361127877304945
0,0,0.07420499557567453
0,0,0.07559620905950308
0,0,0.017580906915096516
0,0,0.005145610984797496
0,0,0.04014244642843101
0,0,0.004264148484662
0,0,0.013345994614840038
0,0,0.03165853154881227
0,0,0.18376312318379998
0,0,0.003642557095012095
0,0,0.05596623643973715
0,0,0.18246402544904072
0,0,0.07935481972768502
0,0,0.07508024208624824
0,0,0.2615339690884789
0,0,0.009798251232192235
0,0,0.039301413526428186
0,0,0.0028908935497848473
0,0,0.00929733160486506
0,0,0.001910807315634626
0,0,0.016488126800303624
0,0,0.004872896050132369
0,0,0.16768510632550143
0,0,0.28083153759099033
0,0,0.09392459806181505
0,0,0.09901173342377317
0,0,0.004578561768646529
0,0,0.07035945468085508
0,0,0.0466331329466172
0,0,0.05601306382599989
0,0,0.08756847055663612
0,0,0.02058991932849973
0,0,0.08103868421097295
0,0,0.12376417619035232
0,0,0.030441015168925358
0,0,0.17176753846433432
0,0,0.086847228560934
0,0,0.10361289495997032
0,0,0.010427485067307977
0,0,0.18650590510418205
0,0,0.004708155631146374
0,0,0.00507300761795307
0,0,0.0574706533612902
0,0,0.119879308825345
0,0,0.0569772146813628
0,0,0.003913357293107989
0,0,0.029277828398454234
0,0,0.009136900973897308
0,0,0.023772818455511654
0,0,0.03576379561396679
0,0,0.005870354979727161
0,0,0.022080567065501933
0,0,0.14358136797545842
0,0,0.06783952362404766
0,0,0.07350303507973613
0,0,0.2391704186744783
0,0,0.06977296624218837
0,0,0.00612890860162853
0,0,0.023018512154410815
0,0,0.1731649553645229
0,0,0.02926879424350105
0,0,0.3904713955151729
0,0,0.022085135220712857
0,0,0.0464160334853159
0,0,0.02541270967203582
0,0,0.004975393509126763
0,0,0.007527899580158628
0,0,0.06048235852092013
0,0,0.019241466504575592
0,0,0.13751610977495804
0,0,0.048087943503574856
0,0,0.011887594971267812
0,0,0.03319781098945338
0,0,0.02727546007948839
0,0,0.037909556491451064
0,0,0.011439508804462187
0,0,0.031429735427226595
0,0,0.0012884665284954285
0,0,0.03923167494461696
0,0,0.012472774141999028
0,0,0.0925427048689105
0,0,0.00807655574861514
0,0,0.006866556752784357
0,0,0.1673845245397813
0,0,0.1991475583264091
0,0,0.13542792481482824
0,0,0.038473174762186
0,0,0.016540891753667793
0,0,0.009844544741523624
0,0,0.010678924437124258
0,0,0.07214060464529536
0,0,0.49482217857938976
0,0,0.07039553171396103
0,0,0.0014825726483917844
0,0,0.020540014420469297
0,0,0.006332034033010725
0,0,0.013263168157753436
0,0,0.0505887707835247
0,0,0.023410316211940063
0,0,0.006403114871606428
0,0,0.012170339904059002
0,0,0.02259052213181558
0,0,0.024135455274609533
0,0,0.0157657251281129
0,0,0.011149342063697436
0,0,0.16137715585326773
0,0,0.04054389434651438
0,0,0.023901674382084195
0,0,0.014647803433016271
0,0,0.021674272932794784
0,0,0.0528864948418964
0,0,0.010635534934747339
0,0,0.009366758515905772
0,0,0.0037461288270542728
0,0,0.011911326179121894
0,0,0.05850666263342567
0,0,0.011041128693036794
0,0,0.01981651763967854
0,0,0.04290152760044291
0,0,0.00900871194599903
0,0,0.011700738691110133
0,0,0.0748482964907709
0,0,0.06248134032169167
0,0,0.013822641106353175
0,0,0.027721399516048087
0,0,0.05857371360791011
0,0,0.025757720457573803
0,0,0.18189853786706217
0,0,0.005818940247771371
0,0,0.004159374974998228
0,0,0.016871767720571994
0,0,0.34392158237136344
0,0,0.011374884498217264
0,0,0.24146892709990353
0,0,0.011233469109036425
0,0,0.008336807852177908
0,0,0.04735036210492402
0,0,0.014819223242048552
0,0,0.00233157680973191
0,0,0.030593604831540656
0,0,0.024099234583058897
0,0,0.013596320201752804
0,0,0.23086926627238274
0,0,0.1583871093048509
0,0,0.00494888585282193
0,0,0.010325950856519482
0,0,0.004518644383625437
0,0,0.017467987113392165
0,0,0.043196948273778894
0,0,0.0018766596726393135
0,0,0.012301662968506466
0,0,0.1958296377248838
0,0,0.03871181007653056
0,0,0.20873929524553816
0,0,0.020158132917927913
0,0,0.022291667571889388
0,0,0.07925752681624368
0,0,0.011187866348265381
0,0,0.0878099190180779
0,0,0.07711414634199197
0,0,0.12996802211904288
0,0,0.021755379034269048
0,0,0.05155838071270554
0,0,0.1301530400439788
0,0,0.12343299549141827
0,0,0.1582419300658397
0,0,0.0018313997650794887
0,0,0.04521256082967517
0,0,0.01942302484953731
0,0,0.26911472995115765
0,0,0.033008966980705795
0,0,0.1205443096090398
0,1,0.5267413603887906
0,0,0.16015768643687991
0,0,0.017977897891160933
0,0,0.008678902126443115
0,0,0.062391315760701095
0,0,0.011814335089431619
0,0,0.10476326292698893
0,0,0.02535718839370001
0,0,0.012890827884794988
0,0,0.0157210274191678
0,0,0.002309191716022494
0,0,0.019254328072353732
0,0,0.014409744357194894
0,0,0.019135261322270197
0,0,0.011092332761663918
0,0,0.014752955512458216
0,0,0.014357053911247307
0,0,0.011043704154560623
0,0,0.04554830271315811
0,0,0.010831377642073403
0,0,0.0054172478752733825
0,0,0.4888530046899167
0,0,0.008887228963851964
0,0,0.15911737224568734
0,0,0.26513689490344217
0,0,0.018765446069925685
0,0,0.32891033484128956
0,0,0.04661463736918012
0,0,0.17812030018611988
0,0,0.10401947422904195
0,0,0.03769711997439304
0,0,0.02119730183991182
1,1,0.8668075795182432
1,1,0.923274671899467
1,1,0.9408383695481102
1,1,0.8793625588986421
1,1,0.7242715711743442
1,1,0.9463510626520298
1,1,0.7955618603206197
1,1,0.8339599014740318
1,1,0.7255750534609535
1,1,0.9796713109155093
1,1,0.9282226321881671
1,1,0.7609883748009102
1,1,0.9734597171495627
1,1,0.9780447333273256
1,1,0.8815574593039602
1,1,0.6507365824493323
1,1,0.946963519192913
1,1,0.939509655442778
1,1,0.9397304088133684
1,1,0.9965824441380946
1,1,0.9734405142954657
1,1,0.8762764787189239
1,0,0.32303448427458203
1,1,0.7332713065489369
1,1,0.9815871692235327
1,1,0.883890870432282
1,1,0.9162660285010564
1,1,0.9430675866469945
1,1,0.991116239584174
1,1,0.9286384465087222
1,1,0.774744004726194
1,1,0.5946734233393197
1,1,0.9774370543314286
1,1,0.9338217271207604
1,1,0.9033086850601213
1,1,0.9672264882702244
1,1,0.6293932315979216
1,1,0.8633969721344534
1,1,0.5945449507158788
1,1,0.8747247798259339
1,1,0.9655049381506835
1,1,0.9083888253353503
1,1,0.8433118484432405
1,1,0.9106873322617519
1,0,0.48744713494623215
1,1,0.851049476101334
1,1,0.9834025871452778
1,1,0.7611933242223877
1,1,0.9785388742685661
1,1,0.9597258084126344
1,1,0.8286987463248552
1,1,0.8333071455941073
1,1,0.6078392915032662
1,1,0.9316322574332854
1,1,0.9632469158228733
1,1,0.8499262371997269
1,1,0.9705166691008992
1,1,0.9297895893772937
1,1,0.9081069445457991
1,1,0.8743535486045014
1,1,0.965240055148422
1,1,0.8874796775287436
1,1,0.8742529795572727
1,1,0.9812272836810427
1,1,0.9796608656677259
1,1,0.9772078937405261
1,1,0.7569782251864486
1,1,0.8783162528910718
1,1,0.889932578829799
1,1,0.9485796397824057
1,1,0.987437050770207
1,1,0.8125888417936488
1,1,0.9609763143352026
1,1,0.847206626807257
1,1,0.9149274250693562
1,1,0.9243864086683082
1,0,0.4095183654224865
1,1,0.9462513878342721
1,1,0.8881439734983358
1,1,0.709310617960072
1,1,0.9254829968572456
1,1,0.8287600323624269
1,1,0.9876206338649224
1,1,0.9271258233156897
1,1,0.7180163421915204
1,1,0.9425707363120016
1,1,0.953883976255798
1,1,0.9935676367785399
1,1,0.908304693052005
1,1,0.798597563736519
1,1,0.9874562588042477
1,1,0.943080652212834
1,1,0.9122639997065475
1,1,0.7105237073969808
1,1,0.9862145206610647
1,1,0.9472077402676312
1,1,0.9031047147235689
1,1,0.8700525670626131
1,1,0.6041708869345987
1,1,0.9214293151061268
1,1,0.6531275072119854
1,1,0.8104573616304038
1,1,0.6788663707138659
1,1,0.6668013431005814
1,1,0.7897893358696375
1,1,0.9849738506296529
1,1,0.9250566377392087
1,1,0.9763898264824475
1,1,0.945035747669903
1,0,0.39296138256781477
1,1,0.944146062924016
1,1,0.9598872216969871
1,1,0.8616911445374036
1,1,0.944444925847092
1,1,0.9946241609952826
1,1,0.9941843693874076
1,1,0.9244560993865875
1,1,0.9785408105797851
1,1,0.9116990279473651
1,1,0.5022019260026901
1,1,0.9728455279682823
1,1,0.6887020862358777
1,1,0.8202082245503688
1,0,0.42113828111271734
1,1,0.944737547671352
1,1,0.9528297357470201
1,1,0.6935395619484919
1,1,0.9480059631812539
1,1,0.9064663066282325
1,1,0.9673552090028129
1,1,0.9884360687116363
1,1,0.8955184585700284
1,1,0.9698348286413436
1,1,0.8655122638905097
1,0,0.3261941376057232
1,1,0.8879829549177487
1,1,0.6133463317588369
1,1,0.7373508771976119
1,1,0.6508617488777242
1,1,0.9464006779127909
1,1,0.8951486793870108
1,1,0.9547817871098568
1,1,0.7760807204009189
1,1,0.5710414488750203
1,1,0.6605307200884819
1,1,0.9623039993896612
1,1,0.9640580996309555
1,0,0.3928065901068514
1,1,0.8937347204506696
1,1,0.7282234332197026
1,1,0.9001115264058414
1,1,0.9710963330710178
1,1,0.8113737280931708
1,1,0.9696600591054317
1,1,0.8267998488613613
1,1,0.9855425336997743
1,1,0.9079477176078525
1,1,0.8668660632654601
1,1,0.7172842912705988
1,1,0.916605598683022
1,1,0.97910709763516
1,1,0.7714910752850058
1,1,0.6797446902692039
1,1,0.8040815488412816
1,1,0.8192515303993174
1,0,0.050935589646427824
1,1,0.9830111834002554
1,1,0.528190201572723
1,1,0.9485473316941418
1,1,0.794312288963336
1,1,0.7559516846923323
1,1,0.8900513612668979
1,1,0.91106353061783
1,1,0.6975869011455595
1,1,0.9127377867887853
1,1,0.6136033904181518
1,1,0.961410453363889
1,1,0.9856597250096979
1,1,0.5774832273611379
1,1,0.9870117956318085
1,1,0.9081799065905215
1,1,0.821810732820262
1,1,0.7755484915386163
1,1,0.8405610926663477
1,1,0.9552453266342933
1,1,0.6563460739955248
1,1,0.9186430479769516
1,1,0.9798136995549448
1,1,0.977959593514861
1,1,0.7095866017870691
1,1,0.8665276677462963
1,1,0.9138143953598421
1,1,0.821810732820262
1,1,0.5148789547212368
1,1,0.9771690685603713
1,1,0.9544444345163182
1,1,0.9545552795438397
1,1,0.956926479227911
1,1,0.9525834880289099
1,1,0.8862285630596936
1,1,0.5831694888563586
1,0,0.24540433521732527
1,1,0.9813969957897355
1,1,0.7679640762550367
1,1,0.9459178380779047
1,0,0.48341651044055767
1,1,0.835206844158511
1,1,0.6151292912795014
1,1,0.9797728433420233
1,1,0.8729100611170201
1,1,0.8830037125906445
1,1,0.967305671994611
1,1,0.8263898723536361
1,1,0.9779647111266453
1,1,0.9950205944814903
1,1,0.5783324191679245
1,1,0.8866792968333677
1,1,0.7501607764686142
1,1,0.9327179381798736
1,1,0.9869006670705347
1,1,0.7743817950820324
1,1,0.9147672377597725
1,1,0.8611388024966397
1,1,0.9663195873473281
1,1,0.990927451814932
1,1,0.8880195280839244
1,1,0.8506273198616496
1,1,0.900548203713731
1,1,0.8110753548630459
1,1,0.9800260710518637
1,1,0.6025065769663407
1,1,0.9423787004890141
1,1,0.8585525129919859
1,1,0.7139365898232212
1,1,0.7575503310521172
1,1,0.9081726977047523
1,1,0.8739020134203624
1,1,0.8865519739035147
1,1,0.8481712851618511
1,1,0.8888762635094827
1,1,0.9306632955137251
1,0,0.4898106916783603
1,0,0.26138781004563494
1,1,0.8207989278658834
1,1,0.9081976301008139
1,1,0.8095845724361408
1,1,0.9122851413434754
1,1,0.6512182653935823
1,1,0.9696751486142589
1,1,0.95976870023942
1,0,0.4952629976274062
1,1,0.9852879069991278
1,1,0.9665875853830399
1,1,0.9099095449056245
1,1,0.9586187248705972
1,1,0.6624737803023071
1,1,0.8575905484249355
1,1,0.8464548036073026
1,1,0.8287516584290916
1,1,0.852055943987741
1,1,0.7496489186356845
1,1,0.6088002369993178
1,1,0.9784387012763639
1,1,0.5306179053228692
1,1,0.6137051310540617
1,1,0.6143792294570318
1,1,0.7979002030045899
1,1,0.946429565100809
1,1,0.9593720973333096
1,1,0.5727084658261491
0,0,0.0034660871048040384
0,0,0.005375572089234891
0,0,0.3058934158708523
0,0,0.008082823812553642
0,0,0.0101122965364738
0,0,0.048153592182668084
0,0,0.05584114521377577
0,0,0.19636778695842083
0,0,0.03660368204038239
0,0,0.012712391186575687
0,0,0.009435892251093186
0,0,0.011618993109368493
0,0,0.06290603016710018
0,0,0.008943440650009099
0,0,0.003252303987761132
0,0,0.013985281545841811
0,0,0.0017636128755460423
0,0,0.18029384962169323
0,0,0.0017166609062258123
0,0,0.003489139171234136
0,0,0.008575564045929593
0,0,0.015987239426106484
0,0,0.23471441487622813
0,0,0.015359096377037083
0,0,0.1383126845606244
0,0,0.023532230921919122
0,0,0.005112728862312169
0,0,0.009740785905100142
0,0,0.11231333834877512
0,0,0.0005524922937128168
0,0,0.040575459327933584
0,0,0.001838685558085858
0,0,0.012284865546448509
0,0,0.19573734754544028
0,0,0.08192294444173637
0,0,0.0005114842879506346
0,0,0.08248126327066663
0,0,0.0035003896547400226
0,0,0.00472204577747009
0,0,0.004734745400667338
0,0,0.04488534879081153
0,0,0.010506047079092027
0,0,0.02172102596604818
0,0,0.024573209763435928
0,0,0.011096761132736237
0,0,0.06982243611631894
0,0,0.00671255279191719
0,0,0.03380930452935271
0,0,0.006967928764123139
0,0,0.0037233845883576496
0,0,0.1446570115437132
0,0,0.0028128613235592357
0,0,0.008917399063355674
0,0,0.0034244163425766957
0,0,0.002877356775655318
0,0,0.009468210717052067
0,0,0.007949490926520919
0,0,0.01901790237227427
0,0,0.30765315219335987
0,0,0.0020444898322619473
0,0,0.07411163748109299
0,0,0.4451162886539915
0,0,0.0021084891908764477
0,0,0.00329627242172934
0,0,0.02126041380780628
0,0,0.01426612873068035
0,0,0.00660965546318031
0,0,0.002041009217798248
0,0,0.31045743514533747
0,0,0.0033940370790646913
0,0,0.0012964203283193773
0,0,0.03379492017667704
0,0,0.00038373710593921073
0,0,0.006783177941198597
0,0,0.2511309130096932
0,0,0.10399269319367156
0,0,0.2279414269427723
0,0,0.0475974179413299
0,0,0.05246803404563599
0,0,0.023335402639520237
0,0,0.0047868340087403385
0,0,0.0011896718357059907
0,0,0.4318351588916101
0,0,0.0038822394815471394
0,0,0.016726922156092207
0,0,0.11229887836580893
0,0,0.018843646021730474
0,0,0.004606120366711983
0,0,0.007926415554451007
0,0,0.001180560253418924
0,0,0.06273221017646358
0,0,0.007352921313123567
0,0,0.21029118307302866
0,0,0.02703786935757668
0,0,0.0028756732662985696
0,0,0.021021969042177704
0,0,0.00216327741126035
0,0,0.25636470646938353
0,0,0.0042766762165535625
0,0,0.10830849707447768
0,0,0.003005425240187092
0,0,0.07804986192554889
0,0,0.004859425966863123
0,0,0.03530529571837842
0,0,0.00259399027339446
0,0,0.1279688422511506
0,0,0.013873670137164815
0,0,0.004216031000241088
0,0,0.002199102918132633
0,0,0.0214799870052402
0,0,0.0019033976167424408
0,0,0.0008593392285244788
0,0,0.019870666472285647
0,0,0.004439628585454492
0,0,0.001974049703384052
0,0,0.02033988097838233
0,0,0.07635973879824028
0,0,0.008646348367575989
0,0,0.01506967896558615
0,0,0.027588036538840253
0,0,0.027516976224684374
0,0,0.0482680778634218
0,0,0.0042933367078924305
0,0,0.0022590353910324633
0,0,0.16385001987701583
0,0,0.004949865822758188
0,0,0.007090019073459352
0,0,0.05363483085396898
0,0,0.006564924015721292
0,0,0.014303847677149473
0,0,0.00454205642380947
0,0,0.003259201036232122
0,0,0.07141840004855533
0,0,0.0010508423241594774
0,0,0.000551398074468732
0,0,0.003545467935485699
0,0,0.0007058313901711327
0,0,0.03862642405543599
0,0,0.0004901115501846216
0,0,0.04886428330617379
0,0,0.009679921507705108
0,0,0.000545594627664209
0,0,0.09725140750505663
